,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
201297,269134,OTyrFDF,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-054,1,EquationAnswer,53:41.0,53:44.0,53:44.0,53:44.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
201310,269147,OTyrFDF,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-035,1,EquationAnswer,54:44.0,54:49.0,54:49.0,54:49.0,5,5,,1,0,0,1,Calculate_part_in_proportion_with_fractions,8
201323,269160,OTyrFDF,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-161,1,EquationAnswer,56:13.0,56:16.0,56:16.0,56:16.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,9
201335,269172,OTyrFDF,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-148,1,EquationAnswer,57:09.0,57:22.0,57:22.0,57:22.0,13,13,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
203998,272988,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-072,1,RationalNumberline1,36:52.0,37:12.0,37:20.0,37:20.0,28,,28,0,2,0,1,Plot_terminating_proper_fraction,1
204001,272991,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-272,1,RationalNumberline1,38:36.0,39:18.0,39:18.0,39:18.0,42,42,,1,0,0,1,Plot_terminating_proper_fraction,2
204007,272997,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-055,1,RationalNumberline1,42:34.0,42:39.0,42:39.0,42:39.0,5,5,,1,0,0,1,Plot_whole_number,1
204013,273003,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-241,1,RationalNumberline1,44:29.0,45:14.0,45:14.0,45:14.0,45,45,,1,0,0,1,Plot_decimal_thousandths,1
204019,273009,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-298,1,RationalNumberline1,48:44.0,48:50.0,48:50.0,48:50.0,6,6,,1,0,0,1,Plot_whole_number,2
204022,273012,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-293,1,RationalNumberline1,49:42.0,50:14.0,50:21.0,50:21.0,39,,39,0,3,1,1,Plot_non-terminating_improper_fraction,1
204024,273014,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-090,1,RationalNumberline1,50:23.0,52:03.0,52:26.0,52:26.0,117,,117,0,6,2,1,Plot_imperfect_radical,1
204025,273015,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-122,1,RationalNumberline1,52:29.0,52:40.0,52:40.0,52:40.0,11,11,,1,0,0,1,Plot_pi,1
204030,273020,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,54:10.0,54:20.0,54:32.0,54:32.0,22,,22,0,2,0,1,Plot_terminating_proper_fraction,3
204033,273023,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-117,1,RationalNumberline1,59:45.0,00:07.0,00:10.0,00:10.0,25,,25,0,2,0,1,Plot_non-terminating_improper_fraction,2
204036,273026,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-193,1,RationalNumberline1,00:58.0,01:32.0,01:56.0,01:56.0,58,,58,0,6,2,1,Plot_imperfect_radical,2
204040,273030,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-022,1,RationalNumberline1,03:59.0,04:08.0,04:10.0,04:10.0,11,,11,0,1,0,1,Plot_terminating_proper_fraction,4
204041,273031,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-153,1,RationalNumberline1,04:14.0,04:24.0,05:12.0,05:12.0,58,,58,0,10,3,1,Plot_terminating_proper_fraction,5
204043,273033,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-137,1,RationalNumberline1,05:15.0,06:00.0,06:46.0,06:46.0,85,,85,0,12,4,1,Plot_imperfect_radical,3
204045,273035,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-249,1,RationalNumberline1,06:49.0,07:02.0,07:21.0,07:21.0,26,,26,0,3,1,1,Plot_non-terminating_improper_fraction,3
204048,273038,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-265,1,RationalNumberline1,08:26.0,08:37.0,08:39.0,08:39.0,13,,13,0,1,0,1,Plot_terminating_proper_fraction,6
204060,273050,Qro3hJX,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-166,1,RationalNumberline1,16:27.0,17:04.0,17:27.0,17:27.0,55,,55,0,6,2,1,Plot_terminating_proper_fraction,7
205238,274789,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,14:41.0,14:45.0,14:45.0,14:45.0,4,4,,1,0,0,1,Calculate_unit_rate,1
205249,274800,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,15:15.0,15:18.0,17:56.0,17:56.0,139,,139,0,3,2,1,Calculate_unit_rate,2
205259,274810,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-120,1,SimplifiedNumeratorQuantity1,19:42.0,19:44.0,21:13.0,21:13.0,23,,23,0,3,1,1,Calculate_unit_rate,3
205267,274818,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-120,1,SimplifiedNumeratorQuantity2,22:03.0,22:12.0,22:12.0,22:12.0,9,9,,1,0,0,1,Calculate_unit_rate,4
205276,274827,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-008,1,SimplifiedNumeratorQuantity1,23:20.0,23:28.0,23:28.0,23:28.0,8,8,,1,0,0,1,Calculate_unit_rate,5
205284,274835,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-008,1,SimplifiedNumeratorQuantity2,23:52.0,23:55.0,23:55.0,23:55.0,3,3,,1,0,0,1,Calculate_unit_rate,6
205293,274844,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-182,1,SimplifiedNumeratorQuantity1,24:38.0,24:46.0,24:46.0,24:46.0,8,8,,1,0,0,1,Calculate_unit_rate,7
205301,274852,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-182,1,SimplifiedNumeratorQuantity2,25:24.0,25:27.0,25:27.0,25:27.0,3,3,,1,0,0,1,Calculate_unit_rate,8
205310,274861,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-086,1,SimplifiedNumeratorQuantity1,26:30.0,26:37.0,26:37.0,26:37.0,7,7,,1,0,0,1,Calculate_unit_rate,9
205318,274869,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-086,1,SimplifiedNumeratorQuantity2,27:05.0,27:08.0,27:08.0,27:08.0,3,3,,1,0,0,1,Calculate_unit_rate,10
205330,274881,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,33:12.0,33:26.0,33:50.0,33:50.0,33,,33,0,2,1,1,Calculate_part_in_proportion_with_fractions,1
205341,274892,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-010,1,EquationAnswer,44:19.0,44:26.0,46:00.0,46:00.0,47,,47,0,2,0,1,Calculate_part_in_proportion_with_fractions,2
205357,274908,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,48:38.0,48:44.0,48:58.0,48:58.0,20,,20,0,2,0,1,Calculate_total_in_proportion_with_fractions,1
205369,274920,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-111,1,EquationAnswer,50:01.0,50:09.0,50:32.0,50:32.0,31,,31,0,2,0,1,Calculate_part_in_proportion_with_fractions,3
205381,274932,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-171,1,EquationAnswer,52:00.0,52:10.0,52:12.0,52:12.0,12,,12,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
205393,274944,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-114,1,EquationAnswer,52:59.0,53:07.0,53:07.0,53:07.0,8,8,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
205405,274956,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-017,1,EquationAnswer,53:44.0,53:54.0,53:54.0,53:54.0,10,10,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
205418,274969,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-089,1,EquationAnswer,55:01.0,55:09.0,55:09.0,55:09.0,8,8,,1,0,0,1,Calculate_part_in_proportion_with_fractions,5
205431,274982,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-065,1,EquationAnswer,56:05.0,56:09.0,56:09.0,56:09.0,4,4,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
205443,274994,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,56:45.0,56:52.0,56:52.0,56:52.0,7,7,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
205456,275007,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-080,1,EquationAnswer,57:38.0,57:45.0,57:45.0,57:45.0,7,7,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
205469,275020,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-035,1,EquationAnswer,58:40.0,58:43.0,58:43.0,58:43.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
205481,275032,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-071,1,EquationAnswer,59:16.0,59:22.0,59:22.0,59:22.0,6,6,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
205493,275044,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-112,1,EquationAnswer,00:02.0,00:09.0,00:26.0,00:26.0,24,,24,0,2,0,1,Calculate_part_in_proportion_with_fractions,8
205506,275057,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-192,1,EquationAnswer,01:24.0,01:27.0,01:27.0,01:27.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
205518,275069,Qro3hJX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-130,1,EquationAnswer,02:26.0,02:34.0,02:34.0,02:34.0,8,8,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
208866,279604,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,15:10.0,15:18.0,15:18.0,15:18.0,8,8,,1,0,0,1,Calculate_unit_rate,1
208877,279615,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,17:07.0,17:14.0,19:31.0,19:31.0,103,,103,0,3,1,1,Calculate_unit_rate,2
208887,279625,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-188,1,SimplifiedNumeratorQuantity1,21:19.0,28:24.0,29:32.0,29:32.0,490,,490,0,1,1,1,Calculate_unit_rate,3
208894,279632,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-188,1,SimplifiedNumeratorQuantity2,31:30.0,31:39.0,31:39.0,31:39.0,4.5,4.5,,1,0,0,1,Calculate_unit_rate,4
208904,279642,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-141,1,SimplifiedNumeratorQuantity1,32:42.0,32:54.0,34:20.0,34:20.0,31,,31,0,2,1,1,Calculate_unit_rate,5
208913,279651,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-141,1,SimplifiedNumeratorQuantity2,34:52.0,34:56.0,35:04.0,35:04.0,10,,10,0,0,1,1,Calculate_unit_rate,6
208922,279660,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-018,1,SimplifiedNumeratorQuantity1,40:15.0,40:21.0,40:21.0,40:21.0,6,6,,1,0,0,1,Calculate_unit_rate,7
208930,279668,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-018,1,SimplifiedNumeratorQuantity2,41:43.0,42:00.0,42:00.0,42:00.0,17,17,,1,0,0,1,Calculate_unit_rate,8
208937,279675,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-109,1,SimplifiedNumeratorQuantity1,42:53.0,43:17.0,43:17.0,43:17.0,24,24,,1,0,0,1,Calculate_unit_rate,9
208945,279683,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-109,1,SimplifiedNumeratorQuantity2,43:52.0,43:57.0,43:57.0,43:57.0,5,5,,1,0,0,1,Calculate_unit_rate,10
208960,279698,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,47:33.0,47:38.0,47:38.0,47:38.0,5,5,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
208973,279711,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-008,1,EquationAnswer,54:00.0,54:14.0,54:14.0,54:14.0,14,14,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
208986,279724,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-076,1,EquationAnswer,59:24.0,59:36.0,59:36.0,59:36.0,12,12,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
208999,279737,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-193,1,EquationAnswer,02:38.0,02:44.0,02:52.0,02:52.0,14,,14,0,1,0,1,Calculate_part_in_proportion_with_fractions,2
209011,279749,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-120,1,EquationAnswer,08:04.0,08:11.0,08:11.0,08:11.0,7,7,,1,0,0,1,Calculate_part_in_proportion_with_fractions,3
209023,279761,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-059,1,EquationAnswer,10:39.0,10:43.0,10:43.0,10:43.0,4,4,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
209035,279773,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-080,1,EquationAnswer,12:26.0,13:04.0,13:04.0,13:04.0,38,38,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
209047,279785,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-004,1,EquationAnswer,14:56.0,15:34.0,15:34.0,15:34.0,38,38,,1,0,0,1,Calculate_part_in_proportion_with_fractions,5
209059,279797,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,21:00.0,21:14.0,21:14.0,21:14.0,14,14,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
209071,279809,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-177,1,EquationAnswer,23:36.0,23:39.0,23:39.0,23:39.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
209085,279823,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-183,1,EquationAnswer,09:11.0,10:02.0,10:02.0,10:02.0,51,51,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
209097,279835,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-118,1,EquationAnswer,12:12.0,12:16.0,12:16.0,12:16.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
209109,279847,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-023,1,EquationAnswer,14:33.0,16:16.0,16:16.0,16:16.0,103,103,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
209121,279859,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-135,1,EquationAnswer,18:00.0,18:12.0,18:12.0,18:12.0,12,12,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
209133,279871,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-024,1,EquationAnswer,19:21.0,19:24.0,19:24.0,19:24.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
209145,279883,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-131,1,EquationAnswer,20:42.0,20:45.0,20:45.0,20:45.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,8
211643,283084,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-106,1,RationalNumberline1,58:58.0,59:17.0,59:17.0,59:17.0,19,19,,1,0,0,1,Plot_whole_number,1
211644,283085,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,59:24.0,00:02.0,01:29.0,01:29.0,125,,125,0,1,0,1,Plot_terminating_proper_fraction,1
211646,283087,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,02:23.0,03:35.0,03:35.0,03:35.0,72,72,,1,0,0,1,Plot_terminating_proper_fraction,2
211651,283092,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-298,1,RationalNumberline1,12:26.0,12:39.0,12:39.0,12:39.0,13,13,,1,0,0,1,Plot_whole_number,2
211653,283094,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-290,1,RationalNumberline1,12:46.0,13:08.0,13:49.0,13:49.0,56,,56,0,3,1,1,Plot_decimal_thousandths,1
211657,283098,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-137,1,RationalNumberline1,17:46.0,18:15.0,18:15.0,18:15.0,29,29,,1,0,0,1,Plot_imperfect_radical,1
211660,283101,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-117,1,RationalNumberline1,20:32.0,21:11.0,21:23.0,21:23.0,51,,51,0,3,1,1,Plot_non-terminating_improper_fraction,1
211662,283103,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-123,1,RationalNumberline1,21:54.0,22:08.0,22:08.0,22:08.0,14,14,,1,0,0,1,Plot_non-terminating_improper_fraction,2
211664,283105,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-122,1,RationalNumberline1,22:57.0,23:10.0,23:10.0,23:10.0,13,13,,1,0,0,1,Plot_pi,1
211667,283108,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-166,1,RationalNumberline1,24:22.0,24:36.0,24:36.0,24:36.0,14,14,,1,0,0,1,Plot_terminating_proper_fraction,3
211670,283111,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-144,1,RationalNumberline1,25:35.0,25:40.0,25:40.0,25:40.0,5,5,,1,0,0,1,Plot_whole_number,3
211671,283112,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-113,1,RationalNumberline1,25:48.0,26:04.0,26:08.0,26:08.0,20,,20,0,1,0,1,Plot_decimal_thousandths,2
211673,283114,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-096,1,RationalNumberline1,26:34.0,26:50.0,26:50.0,26:50.0,16,16,,1,0,0,1,Plot_imperfect_radical,2
211675,283116,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-118,1,RationalNumberline1,27:50.0,28:09.0,28:09.0,28:09.0,19,19,,1,0,0,1,Plot_non-terminating_improper_fraction,3
211677,283118,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-196,1,RationalNumberline1,28:53.0,29:11.0,29:20.0,29:20.0,27,,27,0,1,0,1,Plot_decimal_thousandths,3
211680,283121,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-124,1,RationalNumberline1,30:22.0,30:35.0,30:35.0,30:35.0,13,13,,1,0,0,1,Plot_decimal_thousandths,4
211686,283127,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,35:39.0,35:56.0,35:56.0,35:56.0,17,17,,1,0,0,1,Plot_terminating_proper_fraction,4
211687,283128,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-156,1,RationalNumberline1,36:04.0,36:16.0,36:16.0,36:16.0,12,12,,1,0,0,1,Plot_pi,2
211690,283131,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-132,1,RationalNumberline1,37:30.0,37:40.0,37:49.0,37:49.0,19,,19,0,3,1,1,Plot_decimal_thousandths,5
211691,283132,ug982yk,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-262,1,RationalNumberline1,38:01.0,38:23.0,38:23.0,38:23.0,22,22,,1,0,0,1,Plot_decimal_thousandths,6
212805,284572,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,24:39.0,24:47.0,24:47.0,24:47.0,8,8,,1,0,0,1,Calculate_unit_rate,1
212812,284579,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,25:12.0,25:24.0,25:24.0,25:24.0,12,12,,1,0,0,1,Calculate_unit_rate,2
212828,284595,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-187,1,SimplifiedNumeratorQuantity1,26:42.0,26:46.0,26:46.0,26:46.0,4,4,,1,0,0,1,Calculate_unit_rate,3
212829,284596,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-187,1,SimplifiedNumeratorQuantity2,26:46.0,26:58.0,26:58.0,26:58.0,12,12,,1,0,0,1,Calculate_unit_rate,4
212841,284608,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-103,1,SimplifiedNumeratorQuantity1,27:56.0,28:03.0,28:21.0,28:21.0,25,,25,0,1,0,1,Calculate_unit_rate,5
212845,284612,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-103,1,SimplifiedNumeratorQuantity2,28:28.0,28:34.0,28:34.0,28:34.0,6,6,,1,0,0,1,Calculate_unit_rate,6
212859,284626,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,26:40.0,26:45.0,26:45.0,26:45.0,5,5,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
212867,284634,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-054,1,EquationAnswer,29:46.0,30:03.0,30:03.0,30:03.0,17,17,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
212883,284650,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-081,1,EquationAnswer,32:21.0,32:24.0,32:24.0,32:24.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
212895,284662,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-131,1,EquationAnswer,34:58.0,35:04.0,35:04.0,35:04.0,6,6,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
212907,284674,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-063,1,EquationAnswer,35:59.0,36:02.0,36:02.0,36:02.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,3
212919,284686,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-138,1,EquationAnswer,37:46.0,37:48.0,37:48.0,37:48.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
212927,284694,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-036,1,EquationAnswer,38:49.0,38:53.0,38:53.0,38:53.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
212943,284710,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-108,1,EquationAnswer,40:06.0,40:09.0,40:09.0,40:09.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
212955,284722,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-025,1,EquationAnswer,41:32.0,41:36.0,41:36.0,41:36.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,5
